Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,HasLotFrontage,HasCentralAir,HasAlley,HasLandContour,ElectricalOk,HasMasVnr,HasGarageYr,HasBasement,ExterCond.n,ExterQual.n,HeatingQC.n,KitchenQual.n,BsmtCond.n,FireplaceQu.n,GarageQual.n,GarageCond.n,Functional.n,BsmtFinType1.n,BsmtFinType2.n,PavedDrive.n,Utilities.n,LotShape.n,BsmtExposure.n,PoolQC.n,GarageFinish.n,BsmtHeight,Condition_Feedr,Condition_PosN,Condition_Artery,Condition_RRAe,Condition_RRNn,Condition_RRAn,Condition_PosA,Condition_RRNe,Exterior_VinylSd,Exterior_MetalSd,Exterior_Wd.Sdng,Exterior_HdBoard,Exterior_BrkFace,Exterior_WdShing,Exterior_CemntBd,Exterior_Plywood,Exterior_AsbShng,Exterior_Stucco,Exterior_BrkComm,Exterior_AsphShn,Exterior_Stone,Exterior_ImStucc,Exterior_CBlock,Exterior_Wd.Shng,Exterior_CmentBd,Exterior_Brk.Cmn,Exterior_Other,SalePriceLog,MiscValLog,YrMoSold,newer_dwelling,SaleCondition_PriceDown,HouseDirectModifiedAfterBuilt,HouseDirectSoldAfterBuilt,HouseIsModified,GarageDirectBuilt,TotalSquareFootage,TotalBaths,TotalBsmtSpace,YrMoSoldCount
2439,30,RM,0.0667136381510165,-0.404546992908071,Pave,NONE,Bnk,Inside,Gtl,OldTown,1Fam,1Story,5,7,1926,1980,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.968704544391867,-0.293025279752882,0.658497712225428,-0.456681965440646,GasA,SBrkr,-0.508754317404635,-0.785025043886639,-0.101197016502059,-1.0687706425537,0,0,1,0,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,1981,2,0.479294756173045,-0.740760408320604,-0.702842766617084,1.44631780109265,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,4,2007,WD,Normal,1,1,0,1,1,1,1,1,3,3,2,2,3,0,3,3,7,1,1,2,3,3,1,0,2,-0.351385219500379,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200704,0,0,0,0,1,0,-1.52545260799435,1,0.0133720728180433,50
2440,50,RM,-0.232008726878616,-0.52856981752245,Pave,Grvl,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.36281419193355,-0.293025279752882,0.0191574705185581,-0.468018678873558,GasA,SBrkr,-0.74836999551076,0.21817582878561,-0.101197016502059,-0.404692241786387,0,0,1,0,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,1980,2,0.479294756173045,-0.740760408320604,-0.702842766617084,2.36484534007774,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,7,2007,WD,Normal,1,1,1,0,1,1,1,1,2,2,2,2,3,0,3,3,7,3,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200707,0,0,0,0,1,0,-0.872710920659945,1,0.0137040223343679,107
2441,30,RM,-0.0527753078608365,-0.721325127761566,Pave,NONE,Lvl,Corner,Gtl,OldTown,1Fam,1Story,5,5,1922,1950,Gable,CompShg,None,-0.567015949674981,PConc,0.747984787573363,-0.293025279752882,-0.729393915679165,-0.066699023348459,GasA,FuseF,-0.350709933972935,-0.785025043886639,-0.101197016502059,-0.946232366221639,1,0,1,0,-1.04580127322219,-0.207698474525451,-1.56236594448683,0.623631660646747,Detchd,1922,1,-1.33974120503869,-0.740760408320604,1.10285478458368,-0.0482354826797031,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,2,2007,WD,Normal,1,0,0,0,0,1,1,1,2,2,2,1,2,4,3,2,7,2,1,0,3,3,1,0,1,-1.01828603596436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200702,0,0,0,0,1,1,-1.0129313895701,2,0.00565966394506943,28
2442,30,RM,-0.0527753078608365,-0.889605586108478,Pave,Grvl,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,6,1920,1990,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.968704544391867,-0.293025279752882,0.924699876921882,-0.191402871110495,GasA,SBrkr,-0.490910596694604,-0.785025043886639,-0.101197016502059,-1.05493567587105,0,0,1,0,-1.04580127322219,-0.207698474525451,-0.925062116656053,0.623631660646747,Detchd,1920,1,-1.35830279647963,-0.740760408320604,-0.702842766617084,0.0451740975560688,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,7,2007,WD,Normal,1,1,1,0,1,1,1,1,2,2,3,2,3,4,2,3,7,1,1,0,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200707,0,0,0,0,1,1,-1.24633854698155,1,0.00560445413604742,107
2443,30,RM,0.0667136381510165,-0.376394572596832,Pave,NONE,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,8,1940,1950,Gable,CompShg,Stone,0.993177838419466,CBlock,-0.968704544391867,-0.293025279752882,0.562937960795931,-0.55191035827711,GasA,SBrkr,-0.223254786044146,-0.785025043886639,-0.101197016502059,-0.847411175631265,0,0,1,0,-1.04580127322219,-0.207698474525451,-0.925062116656053,2.17157453260921,Detchd,1940,2,-0.434863622293058,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,5,2007,WD,Normal,1,1,0,0,1,1,1,1,2,2,4,2,3,4,3,3,7,1,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200705,0,0,0,0,1,1,-1.39932153390837,1,0.01616044875517,89
2444,50,RM,1.85904782832881,-0.148131705208405,Pave,NONE,Lvl,Corner,Gtl,OldTown,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.683321407364399,-0.293025279752882,-0.0240719408424047,-0.842130222159667,GasA,SBrkr,-1.22250314580586,0.367489447043806,-0.101197016502059,-0.645815946826901,0,0,1,0,-1.04580127322219,-0.207698474525451,-0.287758288825272,0.623631660646747,Detchd,2000,2,0.479294756173045,0.176200015235049,-0.318021977016921,0.26312978477287,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,6,2007,WD,Normal,1,1,0,0,1,1,1,1,2,2,4,3,2,4,3,3,7,4,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200706,0,0,0,0,1,0,-1.48794616898657,1,0.0246583563730799,106
2445,50,RM,-0.232008726878616,-0.538080770330301,Pave,NONE,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,4,6,1900,1950,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.700883446566089,2.35550959791731,-1.27544963813343,-1.09153791768374,GasA,SBrkr,-1.01602580616122,0.101524564521395,-0.101197016502059,-0.711037932616548,0,0,1,0,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,1930,1,-1.02419415054278,-0.740760408320604,-0.702842766617084,1.13495253364007,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,5,2007,ConLw,Normal,1,0,0,0,1,1,1,1,2,2,3,2,3,0,2,2,7,2,3,2,3,3,1,0,1,-1.01828603596436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200705,0,0,0,0,1,0,-1.80257585030029,1,0.0926211132825165,89
2446,70,RM,-0.0229030713578732,-0.0670983872855138,Pave,NONE,Lvl,Inside,Gtl,OldTown,1Fam,2Story,4,8,1900,1950,Gable,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,1.1704249520263,0.0534701390404125,GasA,SBrkr,-0.0091301375237788,0.712777189265882,-0.101197016502059,0.587472511740972,0,0,2,1,1.38565545042224,-0.207698474525451,0.349545539005509,-0.924311211315714,Detchd,1935,2,-0.606558343121717,-0.740760408320604,-0.702842766617084,2.13132138948831,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,5,2007,WD,Normal,1,1,0,0,1,1,1,1,2,2,4,2,3,0,3,3,7,1,1,0,3,3,1,0,1,-0.351385219500379,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200705,0,0,0,0,1,0,0.640942650781384,2.5,-0.00156565541656412,89
2447,70,RM,-1.72562055202678,0.0214168801795539,Pave,Pave,Lvl,Inside,Gtl,OldTown,1Fam,2Story,8,9,1910,1999,Hip,CompShg,None,-0.567015949674981,BrkTil,-0.968704544391867,-0.293025279752882,0.374093690113831,-0.740099801263456,GasA,SBrkr,-0.638758568292,1.22837577731371,-0.101197016502059,0.536085492633977,0,0,2,1,0.169927088600022,-0.207698474525451,0.349545539005509,-0.924311211315714,Detchd,1992,2,1.59299024262921,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,5,2007,WD,Normal,0,0,1,0,1,1,1,1,3,3,4,3,3,0,3,3,7,1,1,2,3,2,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200705,0,0,0,0,1,0,-0.204014308629479,2.5,0.0216708107261585,89
2448,70,RM,-0.142392017369726,-0.0386923415660652,Pave,Pave,Lvl,Inside,Gtl,OldTown,1Fam,2Story,6,6,1927,1950,Gambrel,CompShg,None,-0.567015949674981,BrkTil,-0.538434583950454,0.948475444155019,-0.542824877173957,-0.733297773203708,GasA,SBrkr,-0.626013053499121,0.913417363800332,-0.101197016502059,0.279150397099004,0,1,1,1,1.38565545042224,-0.207698474525451,1.62415319466707,0.623631660646747,Detchd,1927,1,-0.458065611594228,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,3,2007,WD,Abnorml,1,1,1,0,1,1,1,1,2,2,2,2,3,4,3,3,7,2,3,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200703,0,1,0,0,1,1,-0.454147376104705,2,0.0214716410163637,53
2449,70,RM,-0.680092274423065,-0.70978517168804,Pave,Grvl,Lvl,Inside,Gtl,OldTown,1Fam,2Story,5,7,1910,1950,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.59990172115637,-0.293025279752882,-0.256145622885468,-0.987240154100946,GasA,SBrkr,-1.38564573515471,0.65211853184849,-0.101197016502059,-0.531183365742067,0,0,1,0,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,1920,2,0.0338165615905783,1.47259233819304,-0.702842766617084,1.86666091215362,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,6,2007,WD,Normal,1,1,1,0,1,1,1,1,2,2,4,2,3,0,2,2,7,4,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200706,0,0,0,0,1,0,-1.51842351984301,1,0.0289073101820349,106
2450,50,RM,-0.0527753078608365,-0.224472953079424,Pave,Grvl,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,6,8,1910,1990,Gable,CompShg,None,-0.567015949674981,CBlock,-0.400133525237142,-0.293025279752882,0.24213022385405,-0.284363921260377,GasA,SBrkr,-0.429732125688785,0.752438619115715,-0.101197016502059,0.294961787593464,0,0,2,0,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,1979,2,-0.02186821273223,0.271057990085634,0.821639592183561,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,11,2007,WD,Normal,1,1,1,0,1,1,1,1,2,2,2,2,4,0,3,3,7,4,1,0,3,3,1,0,1,0.315515596963604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200711,0,0,0,0,1,0,0.0105978663330864,2,-0.00747647196010702,41
2451,70,RM,0.0667136381510165,-0.832920307373686,Pave,Grvl,Lvl,Inside,Gtl,OldTown,1Fam,2Story,5,7,1930,2005,Gambrel,CompShg,None,-0.567015949674981,BrkTil,-0.275003995925099,-0.293025279752882,-0.431338500506211,-0.82625882335359,GasA,SBrkr,-1.20465942509583,0.780434922539127,-0.101197016502059,-0.282153965454323,0,0,1,1,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Detchd,2004,1,-0.634400730283121,-0.740760408320604,-0.229217179416884,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,7,2007,WD,Partial,1,1,1,0,1,1,1,1,3,2,3,3,2,4,3,3,7,3,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200707,0,0,0,0,1,0,-1.10841278880791,1.5,0.0241936270502255,107
2452,75,RM,0.514797185695465,0.422525463262662,Pave,Grvl,Lvl,Corner,Gtl,OldTown,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,0.587965514741752,-0.526969588724703,GasA,FuseA,0.388529924014045,1.87928983190803,-0.101197016502059,1.88400653228668,0,0,2,0,0.169927088600022,-0.207698474525451,0.98684936683629,0.623631660646747,Attchd,1950,2,0.479294756173045,-0.740760408320604,1.48767557418384,1.97563875576202,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,2,2007,WD,Normal,1,1,1,0,0,1,1,1,3,2,2,2,3,4,3,3,7,1,1,0,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200702,0,0,0,0,1,0,1.35703694356198,2,0.0154301598192558,28
2453,20,RM,-0.172264253872689,-0.195559656543556,Pave,NONE,Lvl,Inside,Gtl,OldTown,1Fam,1Story,4,6,1956,1956,Gable,CompShg,None,-0.561423857244535,CBlock,-0.968704544391867,-0.293025279752882,-1.27544963813343,-2.38392324903575,GasA,SBrkr,-0.488361493736028,-0.785025043886639,-0.101197016502059,-1.05295925205924,0,0,1,0,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,Attchd,1956,1,-0.657602719584291,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,5,2007,WD,Normal,1,1,0,0,1,1,1,0,2,2,3,2,0,0,2,3,7,0,0,2,3,3,0,0,1,-4.35279011828428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200705,1,0,1,0,1,1,-3.436882501095,1,0.864691874370711,89
2454,80,RM,0.544669422198429,0.206943866284703,Pave,NONE,Lvl,Inside,Gtl,OldTown,1Fam,SLvl,4,7,1949,2002,Gable,CompShg,None,-0.567015949674981,Slab,-0.968704544391867,-0.293025279752882,-1.27544963813343,-2.38392324903575,GasA,SBrkr,0.566967131114351,-0.785025043886639,-0.101197016502059,-0.234719793970943,0,0,2,0,-2.26152963504441,-0.207698474525451,-0.287758288825272,0.623631660646747,Attchd,1957,1,-0.411661632991888,-0.740760408320604,-0.110810782616833,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,5,2007,WD,Normal,1,1,0,0,1,1,1,0,2,2,4,2,0,3,3,3,4,0,0,2,3,3,0,0,2,-4.35279011828428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200705,0,0,0,0,1,0,-2.6186430430067,2,0.864691874370711,89
2455,40,RL,-0.0826475443637997,-0.420271768217052,Pave,NONE,Bnk,Inside,Mod,BrkSide,1Fam,1Story,5,7,1925,1994,Gable,CompShg,None,-0.567015949674981,PConc,-0.272808741024887,1.04897788370947,-0.793100416632162,-0.669812177979399,GasA,FuseA,-0.62091484758197,-0.4490694028057,-0.101197016502059,-0.871128261372955,1,0,1,0,-2.26152963504441,-0.207698474525451,-0.287758288825272,0.623631660646747,Detchd,1969,1,-0.764331870369674,-0.740760408320604,0.259209207383323,-0.359600750132276,-0.103330530851366,2.38430385212462,-0.0631501734693743,NONE,NONE,8,2007,WD,Normal,1,0,0,1,0,1,1,1,3,2,2,2,3,4,2,3,4,2,3,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200708,0,0,0,0,1,0,-1.54094043935235,2,0.0196127237249459,75
2456,50,RM,-0.0826475443637997,-0.189472646746532,Pave,NONE,HLS,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,None,-0.567015949674981,CBlock,1.02897741480041,-0.293025279752882,-1.27544963813343,-0.320641404245697,GasA,SBrkr,-0.636209465333424,0.439813230887619,-0.101197016502059,-0.129969331945146,1,0,1,0,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,1950,1,-0.764331870369674,-0.740760408320604,-0.214416379816877,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,3,2007,WD,Normal,1,1,0,1,1,1,1,1,2,2,2,2,3,0,3,3,7,3,1,2,3,3,1,0,1,-1.01828603596436,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200703,0,0,1,0,1,1,-0.450610736190843,2,0.0272076336924014,53
2457,50,RM,-0.232008726878616,-0.512718229509365,Pave,NONE,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,7,1939,1998,Gable,CompShg,None,-0.567015949674981,CBlock,-0.296956544927211,-0.293025279752882,-0.31530165948468,-0.733297773203708,GasA,SBrkr,-1.10014620379422,0.488806761878589,-0.101197016502059,-0.448173565646152,0,0,2,0,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,1939,1,-1.15412529062933,-0.740760408320604,-0.702842766617084,2.62950581741242,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,3,2007,CWD,Normal,1,1,0,0,1,1,1,1,3,2,4,2,3,0,2,3,7,3,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200703,0,0,0,0,1,1,-1.18147133884986,2,0.0214716410163637,53
2458,70,RM,-0.232008726878616,-0.52856981752245,Pave,NONE,Lvl,Inside,Gtl,BrkSide,1Fam,2Story,6,6,1939,1950,Gable,CompShg,None,-0.567015949674981,CBlock,-0.36281419193355,-0.293025279752882,-0.538274412820172,-1.02351763708627,GasA,SBrkr,-1.40603855882331,0.670782734130765,-0.101197016502059,-0.531183365742067,0,0,1,1,0.169927088600022,-0.207698474525451,-0.287758288825272,2.17157453260921,Attchd,1939,1,-1.18660807565097,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,GdWo,NONE,2,2007,WD,Normal,1,1,0,0,1,1,1,1,2,2,4,2,3,3,3,3,7,3,1,2,3,3,2,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200702,0,0,0,0,1,1,-1.55470100282833,1.5,0.0299695486342737,28
2459,45,RM,-0.202136490375653,-0.513352293029888,Pave,NONE,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Unf,5,7,1939,1950,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.968704544391867,-0.293025279752882,0.735855606239782,-0.379592314096841,GasA,SBrkr,-0.702486142256395,-0.785025043886639,-0.101197016502059,-1.21897885225107,0,0,1,0,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,1939,1,-1.07987892486559,-0.740760408320604,-0.702842766617084,1.75768306854522,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,7,2007,WD,Normal,1,1,0,0,1,1,1,1,2,3,4,2,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200707,0,0,0,0,1,1,-1.59857116634791,1,0.0111148161070359,107
2460,50,RM,-1.72562055202678,-0.498134768537326,Pave,NONE,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.85455128958088,-0.293025279752882,0.565213192972824,-0.431741195888238,GasA,SBrkr,-0.761115510303639,0.493472812449158,-0.101197016502059,-0.181356351052141,1,0,1,1,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Detchd,1968,2,0.256555658881811,1.03782662012786,-0.702842766617084,0.948133373168531,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,3,2007,WD,Normal,0,1,0,0,1,1,1,1,2,2,3,2,3,4,3,3,7,2,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200703,0,0,0,0,1,0,-0.61309754694038,2.5,0.0126417838821291,53
2461,50,RM,-0.172264253872689,-0.498134768537326,Pave,NONE,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,8,1939,1952,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.863332309181725,-0.293025279752882,0.144295240247661,-0.860268963652327,GasA,SBrkr,-0.664249597877758,0.20184465178862,-0.101197016502059,-0.353305222679393,1,0,1,0,1.38565545042224,-0.207698474525451,0.349545539005509,-0.924311211315714,Detchd,1939,1,-0.894263010456227,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,7,2007,WD,Normal,1,1,0,0,1,1,1,1,3,2,4,2,3,0,3,3,7,3,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200707,0,0,0,0,1,1,-1.21357418633172,2,0.0251894755991993,107
2462,50,RM,-0.172264253872689,-0.498134768537326,Pave,NONE,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.968704544391867,-0.293025279752882,0.92242464474499,-0.193670213797078,GasA,SBrkr,-0.371102757641542,0.176181373650493,-0.101197016502059,-0.147757146251414,0,0,1,0,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Detchd,1930,1,-1.12628290346793,0.634680227012876,-0.702842766617084,1.13495253364007,-0.103330530851366,-0.285935458023539,-0.0631501734693743,GdPrv,NONE,7,2007,WD,Normal,1,1,0,0,1,1,1,1,2,2,4,2,3,4,2,3,7,1,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200707,0,0,0,0,1,1,-0.341427360048492,1,0.00567084403931234,107
2463,50,RM,-0.202136490375653,-0.513352293029888,Pave,NONE,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,6,1926,1950,Gable,CompShg,None,-0.567015949674981,BrkTil,-0.198170074417703,-0.293025279752882,-0.353980606491857,-0.669812177979399,GasA,FuseA,-0.654053186043455,0.0968585139508267,-0.101197016502059,-0.4343385989635,1,0,1,0,-1.04580127322219,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,1926,2,-0.434863622293058,-0.543139627381886,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,8,2007,WD,Normal,1,1,0,0,0,1,1,1,2,2,3,3,3,0,3,3,7,5,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200708,0,0,0,0,1,1,-1.1041507769429,2,0.0196127237249459,75
2464,70,RM,-0.321625436387506,-0.306013521818734,Pave,NONE,Lvl,Inside,Gtl,OldTown,1Fam,2Story,6,8,1918,1995,Gable,CompShg,None,-0.567015949674981,CBlock,-0.968704544391867,-0.293025279752882,1.22730575644862,0.110153706204975,GasA,FuseA,-0.151879903204023,1.93061638818429,-0.101197016502059,1.50848600804326,0,0,2,1,1.38565545042224,-0.207698474525451,0.98684936683629,-0.924311211315714,Detchd,1950,1,-0.300292084346272,-0.740760408320604,1.54687877258387,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NONE,5,2007,WD,Normal,1,1,0,0,0,1,1,1,3,2,4,2,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,200705,0,0,0,0,1,0,1.61863971424824,2.5,-0.00322540299818716,89
2465,50,RL,0.0667136381510165,-0.167153610824108,Pave,Pave,Bnk,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,None,-0.567015949674981,PConc,-0.968704544391867,-0.293025279752882,0.47192867372022,-0.642604065740409,GasA,SBrkr,-1.0389677327884,0.670782734130765,-0.101197016502059,-0.246578336841788,0,0,1,0,0.169927088600022,-0.207698474525451,0.349545539005509,-0.924311211315714,Detchd,1977,2,0.479294756173045,-0.740760408320604,0.0964004117832542,1.88222917552625,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NONE,NONE,2,2007,WD,Normal,1,1,1,1,1,1,1,1,3,2,4,3,3,0,3,3,7,1,1,1,3,3,1,0,1,-0.351385219500379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.30258509299405,200702,0,0,0,0,1,0,-0.889182402582197,1,0.0188160448857668,28
